Time (fs)	Ex (arb. u.)	Ey (arb. u.)
0.103811539222	-0.13948642568	-0.239286636996
0.105485918887	-0.136131030101	-0.229185551127
0.107160298552	-0.130603000795	-0.212984796064
0.108834678217	-0.123162680875	-0.191070435124
0.110509057881	-0.114049425333	-0.163998947002
0.112183437546	-0.103472058282	-0.132492790201
0.113857817211	-0.0916034815022	-0.0974302701127
0.115532196876	-0.0785798648996	-0.0598290322939
0.117206576541	-0.0645045744521	-0.0208227037179
0.118880956206	-0.0494566799697	0.0183695125422
0.120555335871	-0.0335035476801	0.0564801165306
0.122229715535	-0.016716679641	0.0922368507426
0.1239040952	0.000810364152458	0.124411388476
0.125578474865	0.0189434086034	0.15187153294
0.12725285453	0.0374901324065	0.17363476642
0.128927234195	0.0561853407072	0.188920512538
0.13060161386	0.0746808153509	0.197198090988
0.132275993525	0.0925413746759	0.198227101208
0.13395037319	0.109248486366	0.192086915442
0.135624752854	0.12421234439	0.17919213239
0.137299132519	0.136792759708	0.160291268702
0.138973512184	0.146328552446	0.13644665984
0.140647891849	0.152174411111	0.108994497191
0.142322271514	0.153743453006	0.0794851147497
0.143996651179	0.150553037307	0.0496050015808
0.145671030844	0.142270809431	0.021083476975
0.147345410509	0.128757551948	-0.00441157626719
0.149019790173	0.110103235946	-0.0253831847563
0.150694169838	0.0866527481793	-0.0406131305482
0.152368549503	0.0590181371138	-0.049260605905
0.154042929168	0.0280748778307	-0.0509438581092
0.155717308833	-0.00505941948091	-0.0457973150488
0.157391688498	-0.0390642860603	-0.034497606519
0.159066068163	-0.0724727860555	-0.0182534411974
0.160740447827	-0.103742792467	0.00124358100505
0.162414827492	-0.13133960005	0.0219075479602
0.164089207157	-0.153825165969	0.0413836189948
0.165763586822	-0.169948372021	0.0572045928975
0.167437966487	-0.178730166505	0.0669701194842
0.169112346152	-0.179537342973	0.0685374565715
0.170786725817	-0.172139089173	0.0602107260516
0.172461105482	-0.156741296388	0.0409145038818
0.174135485146	-0.133994919856	0.0103374608833
0.175809864811	-0.104976347162	-0.0309672423072
0.177484244476	-0.0711396495932	-0.0815359925216
0.179158624141	-0.0342426199894	-0.139011219571
0.180833003806	0.0037495182263	-0.200224333806
0.182507383471	0.0407770732113	-0.261344421543
0.184181763136	0.0748084454801	-0.318087048118
0.185856142801	0.103964282977	-0.365972630602
0.187530522465	0.126634866751	-0.400619428124
0.18920490213	0.141582620915	-0.418052638791
0.190879281795	0.148022509549	-0.41500872192
0.19255366146	0.145674508654	-0.389213137212
0.194228041125	0.134784221767	-0.339610357874
0.19590242079	0.116109903826	-0.266527299346
0.197576800455	0.0908765027606	-0.171755105239
0.199251180119	0.060699642365	-0.0585393172831
0.200925559784	0.0274845754983	0.0685255156307
0.202599939449	-0.00669312754722	0.203694190999
0.204274319114	-0.0397171553349	0.340352993786
0.205948698779	-0.0695616509104	0.471370335271
0.207623078444	-0.0944153680702	0.589495416703
0.209297458109	-0.112790738553	0.687780597628
0.210971837774	-0.123610973191	0.760000943566
0.212646217438	-0.126269954945	0.801044046884
0.214320597103	-0.12066164375	0.807244701925
0.215994976768	-0.107177846411	0.776642272657
0.217669356433	-0.0866753461972	0.709143387139
0.219343736098	-0.0604153797885	0.606578582999
0.221018115763	-0.0299801561372	0.472648281725
0.222692495428	0.00282757623253	0.312760506078
0.224366875093	0.0360950628629	0.133769581102
0.226041254757	0.0679129850437	-0.0563687930566
0.227715634422	0.0964847710568	-0.249005647037
0.229390014087	0.120225348791	-0.435245921964
0.231064393752	0.137843906976	-0.606408578758
0.232738773417	0.148406519871	-0.754473159136
0.234413153082	0.151375963249	-0.872487659984
0.236087532747	0.146627596467	-0.954915449092
0.237761912411	0.134441698227	-0.997903098836
0.239436292076	0.115474025285	-0.999456125371
0.241110671741	0.0907075336844	-0.959515325661
0.242785051406	0.0613891019785	-0.879932314878
0.244459431071	0.0289556898316	-0.764348602142
0.246133810736	-0.0050453582365	-0.617987757006
0.247808190401	-0.0390371843777	-0.44737462158
0.249482570066	-0.0714910906558	-0.259998893582
0.25115694973	-0.100997176112	-0.0639426042605
0.252831329395	-0.126324808387	0.13250801415
0.25450570906	-0.146470620249	0.321246009882
