Time (fs)	Ex (arb. u.)	Ey (arb. u.)
0.503988279126	0.0738040862894	0.1664718046
0.509848607953	0.0721086776547	0.132695471092
0.51570893678	0.0695231232169	0.0940861305832
0.521569265607	0.0655186768542	0.0523322699423
0.527429594434	0.059557056016	0.00938990511672
0.533289923261	0.0511519854561	-0.0326196497269
0.539150252088	0.0399327321256	-0.0715355774586
0.545010580915	0.0257040507615	-0.105299878344
0.550870909742	0.0084967352198	-0.132106819571
0.556731238569	-0.0113967488812	-0.15054828637
0.562591567396	-0.0334062630851	-0.159742746208
0.568451896223	-0.0566910200888	-0.1594354509
0.57431222505	-0.0801712745138	-0.150058523886
0.580172553877	-0.102584263229	-0.132741754105
0.586032882704	-0.122561779	-0.109268178571
0.591893211531	-0.138724617834	-0.0819727025808
0.597753540358	-0.14978725911	-0.0535867891858
0.603613869186	-0.154664715909	-0.0270372644815
0.609474198013	-0.152572697911	-0.00521208493538
0.61533452684	-0.143112179045	0.00928997586228
0.621194855667	-0.126330209925	0.0144057937205
0.627055184494	-0.102750340716	0.00882914250771
0.632915513321	-0.0733682263204	-0.0078142924263
0.638775842148	-0.0396107054721	-0.034856881199
0.644636170975	-0.00325965308347	-0.0705586054621
0.650496499802	0.0336550615491	-0.112165049761
0.656356828629	0.0689863956988	-0.156055696922
0.662217157456	0.100615349448	-0.197976759809
0.668077486283	0.126599660935	-0.233345141135
0.67393781511	0.14531442846	-0.257603163287
0.679798143937	0.155573447974	-0.26659812064
0.685658472764	0.156721361912	-0.256957054873
0.691518801591	0.148688889773	-0.226425863944
0.697379130418	0.132006270534	-0.174143151998
0.703239459245	0.107773345772	-0.10082310602
0.709099788072	0.0775881624602	-0.00882790435102
0.714960116899	0.0434392746967	0.0978817392803
0.720820445726	0.00756978806492	0.213919958455
0.726680774553	-0.0276766247683	0.332765305759
0.73254110338	-0.0600161822347	0.447149335625
0.738401432208	-0.0873800017745	0.549518746672
0.744261761035	-0.108052332997	0.632539237651
0.750122089862	-0.120782185281	0.689605270919
0.755982418689	-0.12486075625	0.715318757721
0.761842747516	-0.120159838556	0.705901388356
0.767703076343	-0.107129439964	0.659509789932
0.77356340517	-0.0867559348431	0.576429537048
0.779423733997	-0.0604849237381	0.459132704192
0.785284062824	-0.0301153931989	0.312193429644
0.791144391651	0.00232642856425	0.142066078353
0.797004720478	0.0347240419572	-0.0432597438598
0.802865049305	0.0650086747362	-0.234704591705
0.808725378132	0.0912889339076	-0.422615581997
0.814585706959	0.111963819	-0.597319946909
0.820446035786	0.12581242271	-0.749679964679
0.826306364613	0.132055637311	-0.871614128186
0.83216669344	0.130387375694	-0.956552461618
0.838027022267	0.120975026834	-0.999799039094
0.843887351094	0.104430932718	-0.998781534896
0.849747679921	0.081758458546	-0.953175485708
0.855608008748	0.0542776256798	-0.864899267602
0.861468337575	0.0235362217772	-0.737983984003
0.867328666403	-0.00878723029365	-0.578329973763
0.87318899523	-0.0409822609356	-0.393368014897
0.879049324057	-0.0714010326681	-0.19164816763
0.884909652884	-0.0985435066066	0.0176176514179
0.890769981711	-0.121129017073	0.225031929739
0.896630310538	-0.138151260232	0.421479640043
0.902490639365	-0.148914953653	0.598563151579
0.908350968192	-0.15305365119	0.748982357285
0.914211297019	-0.15052932537	0.866842812255
0.920071625846	-0.141615298096	0.947879766405
0.925931954673	-0.126864868861	0.989591372401
0.9317922835	-0.107068535271	0.99127970753
0.937652612327	-0.0832030184475	0.954003251049
0.943512941154	-0.0563754055068	0.880448845916
0.949373269981	-0.0277656248368	0.774734749362
0.955233598808	0.00142979176609	0.642159014121
0.961093927635	0.0300500963545	0.488909084223
0.966954256462	0.0570167773682	0.32174914425
0.972814585289	0.0813725231717	0.147701493538
0.978674914116	0.102311685663	-0.0262628625803
0.984535242943	0.119201757626	-0.193510959792
0.99039557177	0.131595856942	-0.348000766317
0.996255900597	0.139236625307	-0.484491606838
1.00211622942	0.142052286027	-0.59870624924
1.00797655825	0.140145858866	-0.687441530025
1.01383688708	0.133778699832	-0.748627004452
1.01969721591	0.123349625348	-0.781333468539
1.02555754473	0.109370902016	-0.785735225663
1.03141787356	0.0924423461078	-0.763031602452
1.03727820239	0.0732246927884	-0.715334426228
1.04313853121	0.0524132757596	-0.645528953771
1.04899886004	0.030712914482	-0.557116104888
1.05485918887	0.00881474832354	-0.45404383812
1.06071951769	-0.0126244065536	-0.340535157667
1.06657984652	-0.0329997636853	-0.220919616881
1.07244017535	-0.0517730764844	-0.0994743464903
1.07830050418	-0.0684838338553	0.0197203519093
1.084160833	-0.0827571478042	0.13290688333
1.09002116183	-0.0943084451195	0.236754853456
1.09588149066	-0.102945160029	0.32844241674
1.10174181948	-0.108565688871	0.405713748132
1.10760214831	-0.111155912443	0.466912846831
1.11346247714	-0.110783619147	0.51099470109
1.11932280597	-0.107591175232	0.537515529192
1.12518313479	-0.101786790641	0.546604354768
1.13104346362	-0.0936347231284	0.538918572974
1.13690379245	-0.083444751999	0.51558642223
1.14276412127	-0.0715612375582	0.478139403047
1.1486244501	-0.0583520642669	0.428437694054
1.15448477893	-0.0441977448148	0.368591520702
1.16034510775	-0.0294809389707	0.300881251446
1.16620543658	-0.0145766150764	0.227678746969
1.17206576541	0.0001569463591	0.151372187878
1.17792609424	0.0143861377899	0.0742962719722
1.18378642306	0.0278088606466	-0.00133068055779
1.18964675189	0.0401601058853	-0.0734615330714
1.19550708072	0.0512162036175	-0.140266218593
1.20136740954	0.0607976963323	-0.200168207747
1.20722773837	0.0687708194147	-0.251871367648
1.2130880672	0.0750476017556	-0.294377297458
1.21894839603	0.0795846291842	-0.326993468266
1.22480872485	0.0823805451624	-0.3493327001
1.23066905368	0.0834723972295	-0.361304676779
1.23652938251	0.0829309739527	-0.363100330642
1.24238971133	0.0808553146939	-0.355170025651
1.24825004016	0.077366611554	-0.338196531571
1.25411036899	0.0726017569923	-0.31306381693
1.25997069781	0.0667068190487	-0.280822697865
1.26583102664	0.0598307460151	-0.242654367308
1.27169135547	0.0521196112672	-0.199832798202
1.2775516843	0.0437117046811	-0.153686968811
1.28341201312	0.0347337580183	-0.105563801091
1.28927234195	0.0252985567322	-0.0567926369951
1.29513267078	0.0155041390591	-0.00865200456905
1.3009929996	0.00543471459301	0.0376606530038
1.30685332843	-0.00483665117282	0.0810556960502
1.31271365726	-0.015243641897	0.120573954397
1.31857398608	-0.0257207571474	0.155404935143
1.32443431491	-0.0361961406413	0.1849002681
1.33029464374	-0.0465836030989	0.20858219385
1.33615497257	-0.0567744041537	0.226147016568
1.34201530139	-0.0666294770011	0.237463569339
1.34787563022	-0.0759728746416	0.242566872583
1.35373595905	-0.0845872744645	0.241647304735
1.35959628787	-0.0922123851754	0.235035744854
1.3654566167	-0.0985470444982	0.223185284914
1.37131694553	-0.103255668109	0.206650238629
1.37717727436	-0.105979504392	0.18606328644
1.38303760318	-0.106352865735	0.162111684068
1.38889793201	-0.104024151557	0.13551351575
1.39475826084	-0.0986810647817	0.106994984181
1.40061858966	-0.0900789732619	0.0772696894814
1.40647891849	-0.0780709095819	0.0470207535763
1.41233924732	-0.062637272348	0.0168864919439
1.41819957614	-0.0439129304989	-0.012549876484
1.42405990497	-0.0222091834704	-0.040766251395
1.4299202338	0.00197206172612	-0.0673034733594
1.43578056263	0.0279344302431	-0.0917633316168
1.44164089145	0.054795736216	-0.113803455602
1.44750122028	0.0815107776195	-0.133130070042
1.45336154911	0.106909066114	-0.149489814835
1.45922187793	0.129747244069	-0.162661963812
1.46508220676	0.14877472486	-0.1724523962
1.47094253559	0.162809780694	-0.178690563409
1.47680286442	0.170821994054	-0.181230443913
1.48266319324	0.172015802767	-0.179956095196
1.48852352207	0.165908933416	-0.174791913392
1.4943838509	0.152398961847	-0.165717132228
1.50024417972	0.131811177848	-0.152783481375
1.50610450855	0.104921451254	-0.136134339145
1.51196483738	0.0729489454397	-0.116023221468
1.5178251662	0.0375152954455	-0.0928291143738
1.52368549503	0.000569195309901	-0.067066040506
1.52954582386	-0.0357219076969	-0.0393843969936
1.53540615269	-0.0691083262632	-0.0105620364065
1.54126648151	-0.0974151868661	0.0185162189173
1.54712681034	-0.118709659251	0.0468909708084
1.55298713917	-0.131465868844	0.0735717383511
1.55884746799	-0.134713714136	0.0975895037936
1.56470779682	-0.128157595221	0.118055060375
1.57056812565	-0.112252066209	0.134218871038
1.57642845447	-0.0882237071393	0.145527402895
1.5822887833	-0.0580320073465	0.151670570805
1.58814911213	-0.0242665742127	0.15261509112
1.59400944096	0.0100167795723	0.148619256884
1.59986976978	0.0415129722556	0.140225888523
